name dummy x y z omega phi kappa
5123500943 5123500943 -641750.138 -1043057.341 234.788 -0.155 -2.315 -22.568
5123501318 5123501318 -641745.442 -1043059.186 234.818 -0.581 -2.59 -22.823
5123501693 5123501693 -641740.777 -1043061.051 234.835 -0.746 -2.264 -23.102
5123502068 5123502068 -641736.159 -1043062.929 234.852 -0.903 -1.93 -23.555
5123502443 5123502443 -641731.605 -1043064.846 234.84 -0.402 -2.108 -23.518
5123502818 5123502818 -641727.077 -1043066.718 234.838 -0.526 -2.019 -23.603
5123503193 5123503193 -641722.615 -1043068.594 234.834 -0.287 -2.18 -23.639
5123503568 5123503568 -641718.187 -1043070.441 234.836 -0.263 -1.94 -23.625
5123503943 5123503943 -641713.827 -1043072.251 234.824 -0.222 -2.349 -23.325
5123504338 5123504338 -641709.286 -1043074.106 234.844 -0.375 -2.307 -23.343
5123504733 5123504733 -641704.886 -1043075.936 234.854 0.071 -1.983 -23.32
5123505149 5123505149 -641700.433 -1043077.763 234.854 -0.141 -1.853 -23.485
5123505586 5123505586 -641695.985 -1043079.619 234.845 0.101 -1.59 -23.478
5123506044 5123506044 -641691.59 -1043081.457 234.838 0.623 -1.878 -23.304
5123506525 5123506525 -641687.205 -1043083.245 234.826 0.496 -1.502 -23.199
5123507027 5123507027 -641682.877 -1043085.004 234.813 0.242 -1.695 -23.342
5123507571 5123507571 -641678.417 -1043086.845 234.791 0.286 -2.075 -23.351
5123508135 5123508135 -641673.923 -1043088.68 234.748 0.141 -1.024 -23.353
5123508723 5123508723 -641669.465 -1043090.553 234.701 0.836 -1.585 -23.204
5123509311 5123509311 -641665.112 -1043092.337 234.661 0.705 -2.046 -23.349
5123509923 5123509923 -641660.496 -1043094.248 234.616 0.892 -1.79 -23.388
5123510535 5123510535 -641655.812 -1043096.188 234.56 1.066 -1.436 -23.478
5123511147 5123511147 -641651.18 -1043098.11 234.52 1.044 -1.37 -23.643
5123511759 5123511759 -641646.718 -1043100.012 234.454 1.697 -1.41 -23.89
5123512394 5123512394 -641642.252 -1043101.922 234.391 1.778 -1.532 -24.23
5123513053 5123513053 -641637.809 -1043103.842 234.343 1.714 -1.72 -24.417
5123513736 5123513736 -641633.392 -1043105.743 234.31 1.767 -1.767 -24.278
5123514461 5123514461 -641628.907 -1043107.661 234.268 1.492 -1.753 -24.298
5123515205 5123515205 -641624.52 -1043109.533 234.233 1.106 -1.855 -24.331
5123516041 5123516041 -641619.886 -1043111.521 234.208 0.749 -1.696 -24.357
5123516898 5123516898 -641615.501 -1043113.397 234.17 0.55 -1.25 -24.069
5123517980 5123517980 -641610.841 -1043115.345 234.127 0.239 -1.196 -23.841
5123519299 5123519299 -641606.756 -1043117.07 234.079 0.345 -1.102 -24.014
5123524501 5123524501 -641604.643 -1043117.983 234.046 0.615 -1.626 -24.239
5123526474 5123526474 -641601.725 -1043119.245 234.002 0.665 -3.283 -24.005
5123527449 5123527449 -641596.826 -1043121.269 233.982 0.533 -2.66 -23.263
5123528216 5123528216 -641591.852 -1043123.252 233.947 0.625 -2.461 -22.353
5123528858 5123528858 -641586.962 -1043125.122 233.905 0.567 -2.078 -22.034
5123529500 5123529500 -641581.815 -1043127.138 233.861 0.938 -1.435 -22.347
5123530044 5123530044 -641577.3 -1043128.973 233.789 1.781 -2.375 -22.747
5123530588 5123530588 -641572.464 -1043130.923 233.744 1.621 -1.82 -23.666
5123531112 5123531112 -641567.574 -1043132.926 233.699 0.609 -1.888 -23.94
5123531616 5123531616 -641562.679 -1043134.977 233.643 0.557 -2.253 -23.667
5123532097 5123532097 -641557.853 -1043136.986 233.595 0.769 -2.171 -23.366
5123532558 5123532558 -641553.098 -1043138.932 233.55 0.917 -2.326 -23.109
5123533019 5123533019 -641548.228 -1043140.928 233.511 1.038 -2.019 -23.39
5123533460 5123533460 -641543.475 -1043142.9 233.471 1.228 -2.181 -23.768
5123533901 5123533901 -641538.522 -1043144.974 233.434 0.833 -2.328 -24.103
5123534342 5123534342 -641533.396 -1043147.18 233.389 1.157 -1.794 -24.01
5123534747 5123534747 -641528.683 -1043149.145 233.349 0.414 -1.712 -24.025
5123535152 5123535152 -641523.999 -1043151.132 233.289 0.648 -1.722 -23.652
5123535556 5123535556 -641519.34 -1043153.068 233.249 0.805 -1.993 -23.361
5123535961 5123535961 -641514.643 -1043155.005 233.191 1.36 -2.157 -22.634
5123536366 5123536366 -641509.843 -1043156.879 233.152 0.76 -1.995 -22.729
5123536771 5123536771 -641504.998 -1043158.838 233.087 1.602 -1.674 -22.803
5123537176 5123537176 -641500.096 -1043160.785 233.04 0.702 -2.014 -23.213
5123537561 5123537561 -641495.39 -1043162.712 232.992 0.812 -1.836 -23.396
5123537946 5123537946 -641490.645 -1043164.683 232.941 0.95 -2.354 -23.559
5123538331 5123538331 -641485.81 -1043166.695 232.891 0.995 -2.514 -23.671
5123538716 5123538716 -641480.897 -1043168.747 232.858 1.107 -2.006 -23.614
5123539101 5123539101 -641475.938 -1043170.804 232.805 1.047 -2.256 -23.435
5123539457 5123539457 -641471.275 -1043172.714 232.76 0.955 -2.21 -23.406
5123539813 5123539813 -641466.597 -1043174.64 232.717 1.015 -2.007 -23.366
5123540169 5123540169 -641461.89 -1043176.549 232.692 0.497 -1.602 -23.463
5123540525 5123540525 -641457.216 -1043178.475 232.646 0.387 -1.797 -23.454
5123540881 5123540881 -641452.579 -1043180.377 232.624 0.082 -1.874 -23.448
5123541237 5123541237 -641447.985 -1043182.267 232.584 -0.129 -1.743 -23.623
5123541593 5123541593 -641443.455 -1043184.164 232.579 -0.047 -2.245 -23.681
5123541949 5123541949 -641438.912 -1043186.055 232.563 -0.039 -2.018 -23.735
5123542305 5123542305 -641434.364 -1043187.946 232.542 -0.508 -1.998 -23.806
5123542661 5123542661 -641429.82 -1043189.872 232.522 -0.073 -2.292 -23.801
5123543017 5123543017 -641425.243 -1043191.763 232.515 -0.831 -2.245 -23.826
5123543372 5123543372 -641420.657 -1043193.692 232.487 -0.668 -1.94 -23.724
5123543728 5123543728 -641416.065 -1043195.612 232.477 -0.921 -2.393 -23.696
5123544084 5123544084 -641411.411 -1043197.525 232.483 -1.562 -1.981 -23.686
5123544440 5123544440 -641406.741 -1043199.46 232.45 -1.771 -1.827 -23.44
5123544796 5123544796 -641402.019 -1043201.395 232.414 -1.796 -1.848 -23.257
5123545152 5123545152 -641397.225 -1043203.351 232.38 -1.673 -1.64 -22.974
5123545508 5123545508 -641392.389 -1043205.289 232.316 -1.686 -1.833 -22.764
5123545864 5123545864 -641387.52 -1043207.236 232.292 -1.415 -2.225 -22.596
5123546220 5123546220 -641382.612 -1043209.17 232.295 -1.371 -1.938 -22.452
5123546576 5123546576 -641377.754 -1043211.053 232.28 -1.809 -2.213 -22.324
5123546932 5123546932 -641372.929 -1043212.909 232.297 -2.122 -1.935 -22.126
5123547288 5123547288 -641368.106 -1043214.759 232.288 -2.096 -1.626 -21.949
5123547644 5123547644 -641363.321 -1043216.582 232.268 -2.15 -1.595 -21.816
5123548000 5123548000 -641358.584 -1043218.393 232.243 -1.978 -1.598 -22.003
5123548356 5123548356 -641353.903 -1043220.198 232.223 -1.699 -1.735 -21.764
5123548712 5123548712 -641349.242 -1043221.933 232.184 -2.235 -1.539 -21.593
5123549068 5123549068 -641344.649 -1043223.673 232.159 -1.751 -1.932 -21.362
5123549423 5123549423 -641340.077 -1043225.359 232.15 -1.771 -1.782 -21.178
5123549779 5123549779 -641335.553 -1043227.024 232.129 -1.642 -1.718 -21.108
5123550135 5123550135 -641331.094 -1043228.659 232.125 -1.579 -2.153 -21.092
5123550491 5123550491 -641326.65 -1043230.263 232.106 -1.742 -1.594 -20.78
5123550867 5123550867 -641322.024 -1043231.91 232.088 -1.975 -1.976 -20.573
5123551243 5123551243 -641317.421 -1043233.542 232.068 -1.907 -2.025 -20.371
5123551619 5123551619 -641312.777 -1043235.158 232.065 -2.29 -2.08 -20.374
5123551995 5123551995 -641308.097 -1043236.823 232.058 -1.748 -2.262 -20.342
5123552371 5123552371 -641303.367 -1043238.485 232.057 -1.816 -2.135 -20.301
5123552747 5123552747 -641298.591 -1043240.143 232.046 -2.107 -2.566 -20.22
5123553123 5123553123 -641293.744 -1043241.818 232.052 -2.242 -1.794 -20.033
5123553499 5123553499 -641288.902 -1043243.473 232.048 -2.351 -1.97 -19.736
5123553875 5123553875 -641284.067 -1043245.1 232.044 -2.412 -1.897 -19.631
5123554251 5123554251 -641279.247 -1043246.748 232.043 -2.181 -2.037 -19.937
5123554627 5123554627 -641274.45 -1043248.397 232.041 -2.017 -1.88 -19.921
5123555003 5123555003 -641269.712 -1043250.02 232.038 -2.024 -2.049 -19.882
5123555379 5123555379 -641264.977 -1043251.635 232.033 -1.991 -1.816 -19.671
5123555755 5123555755 -641260.274 -1043253.224 232.021 -1.859 -1.832 -19.465
5123556131 5123556131 -641255.597 -1043254.775 232.011 -1.902 -1.893 -19.297
5123556507 5123556507 -641250.939 -1043256.326 231.999 -1.48 -1.872 -19.12
5123556882 5123556882 -641246.304 -1043257.843 231.989 -1.408 -1.875 -19.09
5123557258 5123557258 -641241.693 -1043259.365 231.972 -1.018 -2.07 -19.064
5123557634 5123557634 -641237.076 -1043260.892 231.965 -0.415 -2.153 -18.889
5123558010 5123558010 -641232.434 -1043262.389 231.945 -0.293 -2.203 -18.722
5123558386 5123558386 -641227.773 -1043263.874 231.939 -0.183 -1.999 -18.495
5123558762 5123558762 -641223.142 -1043265.315 231.929 -0.252 -1.854 -18.229
5123559138 5123559138 -641218.561 -1043266.754 231.906 0.541 -1.816 -18.016
5123559514 5123559514 -641214.038 -1043268.126 231.891 0.226 -2.273 -17.909
5123559910 5123559910 -641209.315 -1043269.572 231.882 0.473 -2.086 -17.907
5123600306 5123600306 -641204.648 -1043271.011 231.863 0.873 -2.169 -17.98
5123600702 5123600702 -641199.978 -1043272.458 231.852 1.208 -2.388 -18.262
5123601098 5123601098 -641195.307 -1043273.902 231.846 0.772 -2.755 -18.471
5123601494 5123601494 -641190.595 -1043275.383 231.866 0.747 -2.356 -18.531
5123601890 5123601890 -641185.877 -1043276.884 231.874 1.128 -2.711 -18.317
5123602286 5123602286 -641181.137 -1043278.356 231.89 1.097 -2.8 -18.269
5123602682 5123602682 -641176.375 -1043279.833 231.912 1.098 -2.735 -18.178
5123603078 5123603078 -641171.57 -1043281.304 231.928 0.959 -2.505 -18.024
5123603474 5123603474 -641166.743 -1043282.777 231.934 1.012 -2.588 -17.874
5123603870 5123603870 -641161.856 -1043284.252 231.947 1.288 -3.062 -17.408
5123604265 5123604265 -641156.86 -1043285.681 231.971 0.649 -2.718 -17.302
5123604659 5123604659 -641151.81 -1043287.137 231.979 0.355 -2.822 -17.2
5123605035 5123605035 -641146.845 -1043288.567 231.961 0.15 -2.481 -17.261
5123605411 5123605411 -641141.689 -1043290.078 231.937 -0.006 -3.332 -17.522
5123605787 5123605787 -641136.214 -1043291.72 231.931 0.006 -3.237 -17.991
5123606163 5123606163 -641130.504 -1043293.47 231.942 -0.045 -2.656 -18.273
5123606485 5123606485 -641125.513 -1043295.04 231.96 0.32 -3.106 -18.391
5123606807 5123606807 -641120.431 -1043296.626 231.974 0.276 -2.635 -18.438
5123607129 5123607129 -641115.366 -1043298.205 231.995 0.086 -2.094 -18.521
5123607451 5123607451 -641110.395 -1043299.78 232.018 0.216 -2.627 -18.581
5123607773 5123607773 -641105.464 -1043301.352 232.054 0.486 -2.525 -18.546
5123608095 5123608095 -641100.574 -1043302.884 232.066 0.26 -2.208 -18.56
5123608417 5123608417 -641095.758 -1043304.417 232.081 0.415 -2.296 -18.488
5123608739 5123608739 -641090.977 -1043305.916 232.088 0.229 -2.416 -18.607
5123609061 5123609061 -641086.185 -1043307.436 232.1 0.232 -2.858 -18.594
5123609383 5123609383 -641081.334 -1043308.968 232.115 0.272 -2.336 -18.537
5123609705 5123609705 -641076.514 -1043310.474 232.129 0.026 -2.526 -18.417
5123610027 5123610027 -641071.72 -1043311.956 232.161 -0.294 -2.656 -18.3
5123610349 5123610349 -641066.926 -1043313.438 232.19 -0.354 -2.533 -18.263
5123610671 5123610671 -641062.129 -1043314.929 232.207 -0.431 -2.559 -18.423
5123610993 5123610993 -641057.319 -1043316.434 232.227 -0.522 -2.505 -18.519
5123611315 5123611315 -641052.504 -1043317.944 232.25 -0.697 -2.777 -18.42
5123611637 5123611637 -641047.656 -1043319.447 232.282 -0.798 -2.533 -18.229
5123611959 5123611959 -641042.821 -1043320.942 232.312 -0.454 -2.322 -17.9
5123612281 5123612281 -641038.032 -1043322.374 232.342 -0.752 -2.503 -17.489
5123612603 5123612603 -641033.249 -1043323.752 232.373 -1.177 -2.576 -17.082
5123612924 5123612924 -641028.456 -1043325.118 232.398 -0.707 -2.675 -16.401
5123613246 5123613246 -641023.635 -1043326.41 232.418 -0.999 -2.748 -15.737
5123613568 5123613568 -641018.784 -1043327.645 232.455 -1.494 -2.289 -15.06
5123613890 5123613890 -641013.944 -1043328.84 232.472 -1.932 -2.645 -15.246
5123614212 5123614212 -641009.093 -1043330.096 232.497 -1.588 -2.504 -15.608
5123614534 5123614534 -641004.23 -1043331.37 232.51 -1.324 -2.684 -14.971
5123614856 5123614856 -640999.305 -1043332.524 232.539 -2.26 -2.148 -14.298
5123615178 5123615178 -640994.388 -1043333.671 232.547 -1.811 -1.88 -13.488
5123615500 5123615500 -640989.486 -1043334.735 232.551 -1.885 -2.14 -12.817
5123615822 5123615822 -640984.581 -1043335.734 232.565 -2.054 -2.115 -12.399
5123616144 5123616144 -640979.702 -1043336.694 232.58 -2.167 -1.843 -11.922
5123616466 5123616466 -640974.866 -1043337.609 232.588 -2.287 -2.104 -11.382
5123616788 5123616788 -640970.01 -1043338.487 232.592 -2.185 -2.194 -10.916
5123617110 5123617110 -640965.128 -1043339.334 232.601 -2.02 -2.324 -10.388
5123617432 5123617432 -640960.207 -1043340.131 232.613 -2.069 -2.387 -9.905
5123617754 5123617754 -640955.234 -1043340.895 232.616 -2.174 -2.479 -9.557
5123618076 5123618076 -640950.195 -1043341.64 232.632 -2.209 -2.303 -9.183
5123618398 5123618398 -640945.129 -1043342.369 232.648 -1.823 -2.275 -8.676
5123618720 5123618720 -640940.057 -1043343.049 232.652 -1.62 -2.273 -8.208
5123619042 5123619042 -640934.987 -1043343.675 232.675 -1.791 -2.061 -8.131
5123619364 5123619364 -640929.937 -1043344.287 232.684 -2.033 -2.208 -7.82
5123619686 5123619686 -640924.882 -1043344.871 232.693 -2.149 -2.098 -7.324
5123620008 5123620008 -640919.83 -1043345.405 232.704 -2.387 -2.303 -7.073
5123620329 5123620329 -640914.751 -1043345.946 232.723 -2.342 -2.187 -6.937
5123620651 5123620651 -640909.656 -1043346.48 232.725 -1.732 -2.304 -6.174
5123620973 5123620973 -640904.534 -1043346.914 232.736 -1.653 -2.369 -5.228
5123621295 5123621295 -640899.387 -1043347.257 232.756 -2 -2.272 -4.511
5123621617 5123621617 -640894.251 -1043347.549 232.775 -2.381 -2.338 -4.118
5123621939 5123621939 -640889.118 -1043347.818 232.795 -2.18 -2.233 -3.483
5123622261 5123622261 -640884.018 -1043348.018 232.809 -1.978 -2.159 -2.612
5123622583 5123622583 -640878.94 -1043348.138 232.822 -2.077 -2.29 -1.851
5123622905 5123622905 -640873.865 -1043348.189 232.834 -2.203 -2.16 -1.324
5123623227 5123623227 -640868.815 -1043348.199 232.848 -2.124 -2.139 -0.774
5123623549 5123623549 -640863.803 -1043348.157 232.862 -2.229 -2.138 -0.261
5123623871 5123623871 -640858.824 -1043348.072 232.879 -2.51 -2.264 0.024
5123624193 5123624193 -640853.835 -1043347.983 232.892 -2.407 -2.127 -0.019
5123624515 5123624515 -640848.857 -1043347.923 232.896 -1.79 -2.838 0.24
5123624837 5123624837 -640843.839 -1043347.785 232.933 -2.316 -2.399 0.333
5123625159 5123625159 -640838.815 -1043347.666 232.952 -1.825 -2.311 1.049
5123625481 5123625481 -640833.812 -1043347.451 232.978 -1.93 -2.093 1.982
5123625803 5123625803 -640828.833 -1043347.166 232.992 -2.023 -2.101 2.653
5123626125 5123626125 -640823.874 -1043346.812 232.999 -2.355 -2.065 3.359
5123626447 5123626447 -640818.945 -1043346.401 233.02 -2.589 -2.25 3.991
5123626769 5123626769 -640814.027 -1043345.953 233.046 -2.703 -2.384 4.345
5123627091 5123627091 -640809.094 -1043345.484 233.073 -2.958 -2.573 4.277
5123627413 5123627413 -640804.131 -1043345.024 233.114 -2.994 -2.65 4.365
5123627735 5123627735 -640799.132 -1043344.561 233.149 -2.671 -2.246 4.616
5123628057 5123628057 -640794.157 -1043344.064 233.168 -2.395 -2.135 5.193
5123628378 5123628378 -640789.212 -1043343.511 233.185 -2.22 -2.14 5.934
5123628700 5123628700 -640784.317 -1043342.897 233.208 -2.01 -2.179 6.735
5123629022 5123629022 -640779.479 -1043342.217 233.233 -1.863 -2.165 7.523
5123629344 5123629344 -640774.698 -1043341.474 233.255 -1.843 -2.177 8.309
5123629666 5123629666 -640769.972 -1043340.672 233.276 -1.939 -2.372 8.912
5123629988 5123629988 -640765.24 -1043339.835 233.296 -1.896 -2.349 9.271
5123630310 5123630310 -640760.513 -1043338.975 233.315 -1.709 -2.295 9.676
5123630632 5123630632 -640755.832 -1043338.088 233.338 -1.535 -2.234 10.062
5123630954 5123630954 -640751.211 -1043337.177 233.36 -1.405 -2.136 10.435
5123631276 5123631276 -640746.649 -1043336.244 233.378 -1.349 -2.191 10.709
5123631618 5123631618 -640741.841 -1043335.243 233.403 -1.372 -2.528 10.788
5123631960 5123631960 -640737.03 -1043334.235 233.429 -1.274 -2.251 11.019
5123632302 5123632302 -640732.277 -1043333.216 233.447 -1.234 -2.152 11.237
5123632644 5123632644 -640727.58 -1043332.195 233.459 -1.123 -2.283 11.505
5123632986 5123632986 -640722.894 -1043331.151 233.477 -1.084 -2.476 11.753
5123633328 5123633328 -640718.185 -1043330.087 233.497 -0.908 -2.412 11.934
5123633670 5123633670 -640713.485 -1043329.003 233.511 -0.935 -2.492 12.105
5123634012 5123634012 -640708.776 -1043327.906 233.539 -0.738 -2.556 12.31
5123634354 5123634354 -640704.053 -1043326.785 233.568 -0.586 -2.572 12.608
5123634695 5123634695 -640699.339 -1043325.632 233.599 -0.504 -2.486 13.017
5123635037 5123635037 -640694.641 -1043324.448 233.622 -0.499 -2.462 13.34
5123635379 5123635379 -640689.982 -1043323.251 233.642 -0.462 -2.406 13.583
5123635721 5123635721 -640685.363 -1043322.045 233.667 -0.426 -2.617 13.812
5123636063 5123636063 -640680.753 -1043320.817 233.7 -0.515 -2.713 13.989
5123636405 5123636405 -640676.14 -1043319.579 233.733 -0.517 -2.558 14.054
5123636747 5123636747 -640671.535 -1043318.341 233.765 -0.525 -2.68 14.055
5123637089 5123637089 -640666.955 -1043317.114 233.81 -0.387 -2.807 14.046
5123637431 5123637431 -640662.381 -1043315.888 233.859 -0.287 -2.805 14.009
5123637773 5123637773 -640657.806 -1043314.667 233.9 -0.218 -2.713 13.904
5123638115 5123638115 -640653.224 -1043313.456 233.934 -0.022 -2.811 13.992
5123638457 5123638457 -640648.63 -1043312.226 233.966 0.025 -2.671 14.026
5123638799 5123638799 -640644.045 -1043310.994 233.995 -0.042 -2.806 13.973
5123639141 5123639141 -640639.465 -1043309.768 234.036 -0.097 -2.527 13.842
5123639483 5123639483 -640634.939 -1043308.574 234.07 -0.012 -2.564 13.791
5123639847 5123639847 -640630.183 -1043307.317 234.113 -0.012 -2.608 13.791
5123640211 5123640211 -640625.48 -1043306.078 234.151 -0.003 -2.771 13.636
5123640575 5123640575 -640620.773 -1043304.856 234.189 0.072 -2.825 13.541
5123640939 5123640939 -640616.09 -1043303.647 234.237 0.219 -2.883 13.468
5123641303 5123641303 -640611.418 -1043302.446 234.289 0.266 -2.978 13.386
5123641667 5123641667 -640606.775 -1043301.254 234.349 0.252 -2.852 13.27
5123642031 5123642031 -640602.196 -1043300.106 234.402 0.392 -2.845 12.85
5123642415 5123642415 -640597.42 -1043298.955 234.46 0.36 -2.883 11.894
5123642799 5123642799 -640592.698 -1043297.928 234.517 0.405 -2.817 10.446
5123643183 5123643183 -640588.026 -1043297.02 234.571 0.159 -2.606 9.045
5123643567 5123643567 -640583.409 -1043296.231 234.614 -0.209 -2.516 7.682
5123643971 5123643971 -640578.609 -1043295.546 234.651 -0.121 -2.519 6.547
